participant_id,age,choice,identity_1,reward1_1,reward2_1,reward3_1,probedIdentity_1,probedReward_1,contextRwd_1,identity_2,reward1_2,reward2_2,reward3_2,probedIdentity_2,probedReward_2,contextRwd_2,identity_3,reward1_3,reward2_3,reward3_3,probedIdentity_3,probedReward_3,contextRwd_3
875.0,25.97,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,-0.14285714285714285,0.0,0.0,1.0,0.0,-1.0,1.0,-0.14285714285714285,0.0,0.0,-1.0,0.0,-1.0,1.0,0.2631578947368421
875.0,25.97,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.6363636363636364,0.0,0.0,-1.0,1.0,-1.0,-1.0,-0.5,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.44
875.0,25.97,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.6363636363636364,0.0,0.0,-1.0,-1.0,1.0,-1.0,-0.5,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.44
875.0,25.97,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6363636363636364,0.0,0.0,-1.0,0.0,-1.0,-1.0,-0.5,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.44
875.0,25.97,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-0.42857142857142855,0.0,0.0,-1.0,0.0,-1.0,1.0,-0.3333333333333333
875.0,25.97,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
875.0,25.97,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
875.0,25.97,3.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-0.047619047619047616,0.0,0.0,1.0,1.0,-1.0,1.0,-0.7142857142857143,0.0,0.0,-1.0,1.0,1.0,-1.0,-0.3333333333333333
875.0,25.97,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0
875.0,25.97,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,-0.42857142857142855,0.0,0.0,1.0,-1.0,-1.0,-1.0,-0.3333333333333333
875.0,25.97,3.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0
875.0,25.97,2.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
875.0,25.97,2.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-0.14285714285714285,0.0,0.0,1.0,-1.0,-1.0,1.0,-0.14285714285714285,0.0,0.0,1.0,1.0,-1.0,1.0,0.2631578947368421
875.0,25.97,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0
875.0,25.97,2.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-0.2,0.0,0.0,-1.0,-1.0,-1.0,1.0,-0.2,0.0,0.0,1.0,1.0,1.0,-1.0,0.2
875.0,25.97,3.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0
875.0,25.97,3.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.6363636363636364,0.0,0.0,-1.0,-1.0,-1.0,1.0,-0.5,0.0,0.0,1.0,1.0,1.0,-1.0,0.44
875.0,25.97,3.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-0.42857142857142855,0.0,0.0,1.0,-1.0,-1.0,1.0,-0.3333333333333333
875.0,25.97,2.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-0.047619047619047616,0.0,0.0,1.0,0.0,-1.0,-1.0,-0.7142857142857143,0.0,0.0,1.0,0.0,1.0,1.0,-0.3333333333333333
875.0,25.97,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
875.0,25.97,2.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
875.0,25.97,2.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.6363636363636364,0.0,0.0,1.0,-1.0,-1.0,-1.0,-0.5,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.44
875.0,25.97,2.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0
875.0,25.97,2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
875.0,25.97,2.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
875.0,25.97,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.2,0.0,0.0,1.0,1.0,1.0,1.0,-0.2,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.2
875.0,25.97,2.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0
875.0,25.97,2.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0
875.0,25.97,2.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0
875.0,25.97,2.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
875.0,25.97,2.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,0.0,0.0,1.0,1.0,-1.0,1.0,-0.14285714285714285,0.0,0.0,-1.0,-1.0,1.0,-1.0,-0.14285714285714285,0.0,0.0,1.0,1.0,-1.0,1.0,0.2631578947368421
875.0,25.97,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,-0.047619047619047616,0.0,0.0,-1.0,-1.0,-1.0,1.0,-0.7142857142857143,0.0,0.0,-1.0,-1.0,-1.0,1.0,-0.3333333333333333
875.0,25.97,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-0.42857142857142855,0.0,0.0,1.0,-1.0,-1.0,1.0,-0.3333333333333333
875.0,25.97,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.6363636363636364,0.0,0.0,-1.0,1.0,-1.0,-1.0,-0.5,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.44
875.0,25.97,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,-0.14285714285714285,0.0,0.0,1.0,0.0,-1.0,-1.0,-0.14285714285714285,0.0,0.0,1.0,0.0,-1.0,-1.0,0.2631578947368421
875.0,25.97,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,-0.047619047619047616,0.0,0.0,-1.0,-1.0,-1.0,1.0,-0.7142857142857143,0.0,0.0,-1.0,-1.0,1.0,-1.0,-0.3333333333333333
875.0,25.97,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,-0.047619047619047616,0.0,0.0,-1.0,0.0,-1.0,1.0,-0.7142857142857143,0.0,0.0,-1.0,0.0,-1.0,1.0,-0.3333333333333333
875.0,25.97,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.6363636363636364,0.0,0.0,1.0,-1.0,1.0,-1.0,-0.5,0.0,0.0,1.0,-1.0,-1.0,1.0,0.44
875.0,25.97,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,-0.14285714285714285,0.0,0.0,1.0,0.0,-1.0,-1.0,-0.14285714285714285,0.0,0.0,1.0,0.0,-1.0,-1.0,0.2631578947368421
875.0,25.97,1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-0.047619047619047616,0.0,0.0,-1.0,0.0,-1.0,-1.0,-0.7142857142857143,0.0,0.0,-1.0,0.0,1.0,1.0,-0.3333333333333333
875.0,25.97,1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-0.047619047619047616,0.0,0.0,-1.0,0.0,-1.0,-1.0,-0.7142857142857143,0.0,0.0,-1.0,0.0,1.0,1.0,-0.3333333333333333
875.0,25.97,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-0.42857142857142855,0.0,0.0,-1.0,-1.0,1.0,-1.0,-0.3333333333333333
875.0,25.97,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-0.42857142857142855,0.0,0.0,-1.0,-1.0,-1.0,1.0,-0.3333333333333333
875.0,25.97,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,-1.0,1.0,1.0,1.0,-0.14285714285714285,0.0,0.0,1.0,-1.0,-1.0,-1.0,-0.14285714285714285,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.2631578947368421
875.0,25.97,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-0.14285714285714285,0.0,0.0,1.0,0.0,-1.0,1.0,-0.14285714285714285,0.0,0.0,1.0,0.0,-1.0,1.0,0.2631578947368421
875.0,25.97,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-0.2,0.0,0.0,-1.0,1.0,-1.0,-1.0,-0.2,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.2
875.0,25.97,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0
875.0,25.97,2.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
875.0,25.97,2.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0
875.0,25.97,3.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-0.42857142857142855,0.0,0.0,1.0,-1.0,1.0,-1.0,-0.3333333333333333
875.0,25.97,2.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
875.0,25.97,2.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-0.047619047619047616,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.7142857142857143,0.0,0.0,1.0,1.0,1.0,1.0,-0.3333333333333333
875.0,25.97,3.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
875.0,25.97,3.0,0.0,0.0,-1.0,1.0,1.0,1.0,-0.2,0.0,0.0,-1.0,1.0,-1.0,-1.0,-0.2,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.2
875.0,25.97,3.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0
875.0,25.97,3.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
875.0,25.97,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0
875.0,25.97,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-0.42857142857142855,0.0,0.0,1.0,1.0,-1.0,1.0,-0.3333333333333333
875.0,25.97,2.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0
875.0,25.97,2.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
