participant_id,identity,reward_1,reward_2,reward_3,probed_identity,probed_reward,context_rwd,age,choice
659.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.4166666666666667,13.18,0.0
659.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.23076923076923078,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-0.25,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,1.0,-1.0,1.0,-1.0,13.18,1.0
659.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-0.25,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,0.0,-1.0,1.0,-0.07692307692307693,13.18,1.0
659.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,13.18,1.0
659.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.23076923076923078,13.18,0.0
659.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-0.07692307692307693,13.18,1.0
659.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.4166666666666667,13.18,0.0
659.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,13.18,1.0
659.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,13.18,1.0
659.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.4166666666666667,13.18,1.0
659.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-0.07692307692307693,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.25,13.18,1.0
659.0,0.0,0.0,1.0,0.0,1.0,-1.0,-0.07692307692307693,13.18,1.0
659.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,1.0,-1.0,1.0,-0.25,13.18,1.0
659.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.4166666666666667,13.18,1.0
659.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-0.25,13.18,0.0
659.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,13.18,0.0
659.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,13.18,0.0
659.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-0.25,13.18,0.0
659.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.23076923076923078,13.18,0.0
659.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-0.07692307692307693,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-0.07692307692307693,13.18,1.0
659.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.23076923076923078,13.18,1.0
659.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.23076923076923078,13.18,1.0
659.0,0.0,0.0,1.0,0.0,-1.0,1.0,-0.07692307692307693,13.18,1.0
659.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,13.18,1.0
659.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.2,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,0.0,-1.0,1.0,-0.2857142857142857,13.18,1.0
659.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.4166666666666667,13.18,0.0
659.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.4166666666666667,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,0.0,-1.0,1.0,-0.2857142857142857,13.18,1.0
659.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,0.0,1.0,-1.0,-0.2222222222222222,13.18,0.0
659.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.4166666666666667,13.18,0.0
659.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-0.2,13.18,1.0
659.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,1.0,1.0,1.0,-0.2222222222222222,13.18,0.0
659.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,13.18,1.0
659.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.4166666666666667,13.18,0.0
659.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.4166666666666667,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,13.18,0.0
659.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,0.0,-1.0,1.0,-0.2222222222222222,13.18,1.0
659.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-0.2857142857142857,13.18,0.0
659.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-0.2222222222222222,13.18,0.0
659.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,1.0
659.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,13.18,0.0
659.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-0.2857142857142857,13.18,0.0
659.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,13.18,0.0
659.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.18,0.0
659.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.18,1.0
659.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-0.2857142857142857,13.18,1.0
