"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","context_id"
"","do_trial","165","554803","0.0-165.0-0.0","1545.699999988079","","","51","1,1,0","6","blank","399","null","0.3151723009662922","0.9184700282079614","0.13676708078844244","0","","","","","",""
"","do_trial","166","558920","0.0-166.0-0.0","1566","","","49","0,1,0","6","blank","400","null","0.29035320179234647","0.7882455258131803","0.14206458005957578","0","","","","","",""
"","do_trial","167","562200","0.0-167.0-0.0","725.8999999761581","","","49","0,1,0","6","blank","401","null","0.2656826436069079","0.8683246473730206","0.12425692015665718","0","","","","","",""
"","do_trial","168","566094","0.0-168.0-0.0","1339.8999999761581","","","51","0,0,0","6","blank","402","null","0.3497522301394537","0.6439151934948287","0.11998929003222593","0","","","","","",""
"","do_trial","169","569600","0.0-169.0-0.0","956.1999999880791","","","49","0,1,0","6","blank","403","null","0.5768690656980171","0.8421337699462537","0.0771556267523316","0","","","","","",""
"","do_trial","170","572772","0.0-170.0-0.0","617.1999999880791","","","50","0,1,0","6","blank","404","null","0.4925232671282172","0.8611231947605055","0.0709317506019736","1","","","","","",""
"","do_recog","171","575698","0.0-171.0-0.0","1413.199999988079","","","54","","","","405","probe-228","","","","","1","[object Object]","45","1","0",""
"","do_trial","172","580802","0.0-172.0-0.0","2550.300000011921","","","51","1,1,0","6","blank","406","null","0.45106379436286786","0.8640906173453943","0.08494368248196354","0","","","","","",""
"","do_recog","173","583378","0.0-173.0-0.0","1063.6000000238419","","","56","","","","407","probe-256","","","","","0","[object Object]","null","null","0",""
"","do_trial","174","586527","0.0-174.0-0.0","600.0999999642372","","","50","0,1,0","6","blank","408","null","0.47367967976285924","0.7687316220782071","0.17737001494490912","1","","","","","",""
"","do_trial","175","589848","0.0-175.0-0.0","769.6999999880791","","","49","1,1,1","6","blank","409","null","0.3695425755283083","0.8160746298180371","0.21333517306811003","1","","","","","",""
"","do_trial","176","592959","0.0-176.0-0.0","558.8000000119209","","","50","0,1,0","6","blank","410","null","0.32267175641140705","0.8175547861019878","0.07768150276963151","1","","","","","",""
"","do_recog","177","595871","0.0-177.0-0.0","1403.699999988079","","","56","","","","411","probe-242","","","","","0","[object Object]","null","null","0",""
"","do_trial","178","599435","0.0-178.0-0.0","1014","","","50","0,0,0","6","blank","412","null","0.21416960300010737","0.8264535656832847","0.09149140839208011","0","","","","","",""
"","do_recog","179","602153","0.0-179.0-0.0","1204.699999988079","","","54","","","","413","probe-250","","","","","0","[object Object]","null","null","1",""
"","do_trial","180","605420","0.0-180.0-0.0","718.5","","","49","0,1,0","6","blank","414","null","0.3328327746901863","0.9321088714047552","0.23480700131943727","0","","","","","",""
"","do_recog","181","608767","0.0-181.0-0.0","1834.3999999761581","","","55","","","","415","probe-245","","","","","0","[object Object]","null","null","0",""
"","do_trial","182","612031","0.0-182.0-0.0","711.8000000119209","","","51","0,0,0","6","blank","416","null","0.40552602457321757","0.928809732598478","0.08563196787980797","0","","","","","",""
"","do_recog","183","615173","0.0-183.0-0.0","1628.800000011921","","","54","","","","417","probe-254","","","","","0","[object Object]","null","null","1",""
"","do_trial","184","618400","0.0-184.0-0.0","672.3999999761581","","","50","0,1,0","6","blank","418","null","0.45604046313351104","0.8463968835396476","0.1926228846669398","1","","","","","",""
"","do_recog","185","621794","0.0-185.0-0.0","1881.699999988079","","","53","","","","419","probe-252","","","","","0","[object Object]","null","null","1",""
"","do_pick_best_pirate","186","628820","0.0-186.0-0.0","6017.300000011921","","","51","","","","","","","","","","","","","","",""
"","do_pick_best_pirate","187","632461","0.0-187.0-0.0","2632.5","","","49","","","","","","","","","","","","","","",""
"","do_pick_best_pirate","188","634969","0.0-188.0-0.0","1497.5","","","49","","","","","","","","","","","","","","",""
"","do_pick_best_pirate","189","637585","0.0-189.0-0.0","1604","","","50","","","","","","","","","","","","","","",""
"","do_pick_best_pirate","190","639920","0.0-190.0-0.0","1324.3999999761581","","","51","","","","","","","","","","","","","","",""
"","do_pick_best_pirate","191","642870","0.0-191.0-0.0","1937.5","","","51","","","","","","","","","","","","","","",""
"","html-keyboard-response","192","648851","0.0-192.0-0.0","5979.699999988079","<div class='center'>You are all done with both parts of the experiment! You made $15 plus $3 in bonus payment!! Thank you for participating. You will recieve your payment within 3 days<p><b>[Press the space bar to end the experiment]</b></p></div>","32","","","","","","","","","","","","","","","",""
